1,0,32,29,0.5,0.128620435,15.7
1,0,41,31,0.5,0.131132087,11.5
1,0,41,31,0.23,0.15028287,10.4
0,1,32,25,0.68,0.17779513,14.7
1,0,38,29,0.59,0.127552,12.5
0,1,29,33,0.32,0.189413304,19
1,0,29,25,0.32,0.145890957,14.6
1,0,26,33,0.5,0.125609739,25
0,1,38,27,0.41,0.196480087,11
0,1,38,33,0.23,0.215505826,12.1
1,0,35,25,0.41,0.138815652,11.4
0,1,38,31,0.41,0.190784957,12.4
1,0,41,31,0.32,0.140212261,10.8
0,1,35,27,0.32,0.206532609,11.9
0,1,38,31,0.68,0.175777478,13.6
0,1,29,35,0.23,0.201293391,19.1
0,1,32,27,0.32,0.204390522,13.6
1,0,32,29,0.32,0.138237391,14.5
0,1,35,27,0.23,0.224798,11.4
1,0,41,27,0.23,0.155682348,9.2
1,0,38,31,0.5,0.130077826,12.8
1,0,35,31,0.5,0.129073913,14.4
1,0,38,27,0.5,0.130882174,11.4
1,0,32,25,0.5,0.133989652,13.6
0,1,38,29,0.32,0.204674957,11.3
0,1,35,27,0.5,0.185719826,12.8
0,1,29,35,0.59,0.172915478,22.1
0,1,26,27,0.23,0.215344174,18.2
0,1,26,25,0.59,0.182201565,19.9
0,1,38,27,0.5,0.187379739,11.4
0,1,35,35,0.41,0.185880435,15.3
0,1,29,31,0.23,0.208119478,17.4
0,1,29,29,0.59,0.174515391,19.1
0,1,41,31,0.32,0.204415478,10.7
0,1,26,31,0.5,0.174792435,23.7
0,1,41,31,0.68,0.177781304,12.2
1,0,32,35,0.68,0.132521826,19.3
1,0,26,25,0.32,0.14593287,17.4
1,0,29,31,0.68,0.125185478,20.9
1,0,35,35,0.32,0.136363652,14.7
0,1,26,33,0.32,0.185675565,23.2
1,0,35,31,0.32,0.137412348,13.5
1,0,35,35,0.5,0.131221826,15.7
0,1,29,29,0.41,0.186571391,17.7
1,0,29,35,0.68,0.130360957,22.8
1,0,29,33,0.41,0.12925887,19.8
0,1,38,35,0.59,0.181567304,14.2
0,1,29,35,0.5,0.174910783,21.4
0,1,41,25,0.32,0.21709113,8.8
1,0,35,31,0.41,0.13218887,13.9
0,1,38,27,0.32,0.208963391,10.6
1,0,41,35,0.68,0.137376522,13.1
1,0,41,27,0.59,0.128412609,10.6
1,0,32,27,0.23,0.151568261,13
1,0,41,33,0.41,0.134621739,11.6
1,0,38,33,0.5,0.130810522,13.3
1,0,29,29,0.68,0.125066,19.9
0,1,35,25,0.5,0.190954783,11.9
0,1,26,27,0.68,0.172244609,22.5
1,0,29,29,0.59,0.126215304,19.1
0,1,29,29,0.68,0.170829652,19.9
0,1,38,35,0.32,0.198048435,13.1
0,1,35,29,0.5,0.182735478,13.6
0,1,26,33,0.59,0.168809913,25.9
0,1,26,25,0.5,0.18850487,19
0,1,41,35,0.5,0.186289565,12.4
1,0,32,25,0.23,0.156498348,12
1,0,41,25,0.41,0.139514348,9.2
0,1,29,35,0.32,0.187769826,19.9
0,1,35,29,0.23,0.219333217,12.3
0,1,35,29,0.41,0.190486435,13.2
1,0,35,27,0.41,0.135191217,12.3
1,0,38,25,0.32,0.146606957,9.8
0,1,41,25,0.5,0.193725304,9.6
1,0,38,27,0.59,0.127968087,11.8
0,1,41,35,0.68,0.184146696,13.2
1,0,35,31,0.23,0.146501043,12.9
1,0,26,29,0.41,0.131546348,21.4
1,0,29,31,0.41,0.130458087,18.8
1,0,41,27,0.32,0.143777565,9.6
0,1,26,31,0.59,0.170303391,24.7
0,1,41,29,0.68,0.177270957,11.7
1,0,32,25,0.68,0.127591565,14.6
1,0,35,25,0.59,0.129817478,12.3
1,0,29,33,0.23,0.141011826,18.3
1,0,41,29,0.41,0.134733217,10.5
0,1,41,27,0.68,0.177785826,11
1,0,41,31,0.59,0.129414348,11.8
0,1,26,29,0.5,0.177617043,22.3
1,0,29,33,0.59,0.126172609,21.2
1,0,35,33,0.32,0.136132,14.1
1,0,35,35,0.23,0.143868,14.2
0,1,26,27,0.5,0.181873043,20.8
1,0,26,31,0.5,0.126660609,23.7
1,0,29,29,0.41,0.131938348,17.7
1,0,29,35,0.23,0.139600609,19.2
1,0,35,33,0.59,0.128786783,15.5
0,1,35,25,0.59,0.183843913,12.4
1,0,38,31,0.59,0.128411043,13.2
0,1,41,35,0.41,0.19178113,12.1
0,1,32,25,0.23,0.228847826,12
0,1,38,29,0.23,0.222679043,10.8
0,1,32,35,0.23,0.205371826,16.3
1,0,26,31,0.41,0.129605217,22.9
0,1,29,25,0.32,0.209218087,14.5
0,1,38,31,0.32,0.201570696,11.9
0,1,26,35,0.59,0.169252,27.2
1,0,32,33,0.59,0.127508783,17.9
0,1,29,31,0.41,0.183636696,18.9
1,0,32,35,0.59,0.130306261,18.6
1,0,38,31,0.32,0.138787217,12
0,1,32,29,0.32,0.199522522,14.6
0,1,26,31,0.23,0.203779913,21
0,1,38,31,0.23,0.218646696,11.6
1,0,32,29,0.41,0.132320696,15.1
0,1,35,25,0.32,0.212708522,11
0,1,29,31,0.68,0.169672348,21
1,0,26,33,0.32,0.131571304,23.1
0,1,26,35,0.23,0.196331217,23.2
1,0,38,35,0.68,0.135966087,14.7
1,0,41,27,0.5,0.131439913,10.3
1,0,29,35,0.5,0.127877913,21.3
1,0,38,27,0.41,0.135731826,11
0,1,29,27,0.68,0.173134087,18.6
1,0,41,35,0.23,0.148302609,11.3
1,0,35,29,0.41,0.132918348,13.2
1,0,41,25,0.5,0.133894087,9.5
1,0,29,31,0.59,0.125715913,20.2
1,0,29,35,0.41,0.12939287,20.7
1,0,29,29,0.23,0.146492,16.3
1,0,32,29,0.59,0.126483391,16.2
1,0,38,31,0.41,0.133295913,12.4
1,0,35,29,0.59,0.126914609,14.2
1,0,35,29,0.23,0.149042783,12.2
0,1,29,27,0.5,0.183229652,17.2
0,1,38,25,0.32,0.214832783,9.8
1,0,35,25,0.32,0.146043565,11
0,1,35,33,0.32,0.195692696,14.1
0,1,29,33,0.59,0.171690522,21.1
1,0,26,29,0.32,0.136864087,20.5
0,1,32,31,0.59,0.174530783,17.1
1,0,26,35,0.41,0.127408957,25.3
1,0,35,29,0.68,0.12593887,14.7
1,0,38,25,0.41,0.139051304,10.2
1,0,29,25,0.59,0.131041913,16.5
0,1,35,33,0.68,0.175154957,16
1,0,32,25,0.41,0.138954957,13
0,1,41,25,0.23,0.237419826,8.5
1,0,32,31,0.5,0.128216783,16.5
0,1,41,35,0.23,0.216978348,11.3
1,0,41,35,0.59,0.134934348,12.7
1,0,41,29,0.59,0.128296348,11.3
0,1,41,27,0.23,0.231086783,9.2
0,1,29,33,0.41,0.180870696,19.8
0,1,38,33,0.32,0.198890957,12.5
0,1,41,29,0.59,0.181166348,11.3
0,1,29,33,0.5,0.175229739,20.5
0,1,32,33,0.5,0.17778287,17.3
0,1,35,25,0.23,0.231440522,10.5
1,0,32,29,0.68,0.125441217,16.9
0,1,41,31,0.41,0.193263217,11.1
0,1,32,25,0.32,0.210935304,12.5
0,1,35,33,0.23,0.211728522,13.6
0,1,41,33,0.59,0.181353478,12.3
0,1,35,35,0.23,0.209352087,14.2
0,1,32,31,0.68,0.171686,17.8
0,1,32,27,0.68,0.173960783,15.8
1,0,35,33,0.41,0.131828435,14.6
1,0,26,25,0.23,0.15496713,16.7
1,0,35,27,0.32,0.141879391,11.9
1,0,35,25,0.68,0.127106957,12.8
0,1,32,25,0.5,0.190024174,13.5
0,1,41,27,0.41,0.198546,9.9
0,1,26,29,0.32,0.19422287,20.5
1,0,41,33,0.32,0.139404,11.2
0,1,26,25,0.32,0.206959565,17.5
0,1,38,27,0.68,0.176338435,12.2
1,0,32,31,0.41,0.13124887,16
1,0,38,33,0.32,0.137764783,12.5
1,0,29,27,0.23,0.150684087,15.2
0,1,35,27,0.41,0.194525391,12.4
0,1,26,33,0.5,0.172287043,25
1,0,26,25,0.5,0.135509913,18.9
0,1,29,31,0.59,0.172551652,20.3
0,1,38,31,0.5,0.183584174,12.8
1,0,26,29,0.5,0.128118609,22.3
0,1,26,29,0.59,0.172914435,23.2
0,1,38,35,0.5,0.183685478,13.9
0,1,26,29,0.41,0.184323217,21.4
0,1,26,33,0.23,0.199570348,22.2
0,1,26,27,0.32,0.199785304,19
1,0,35,29,0.5,0.129081565,13.7
0,1,32,31,0.5,0.179188783,16.6
0,1,29,31,0.32,0.193168783,18.2
1,0,41,33,0.59,0.131292435,12.3
1,0,32,35,0.5,0.129612348,18.1
0,1,41,27,0.59,0.18282887,10.7
0,1,41,25,0.68,0.180472957,10.2
0,1,32,31,0.41,0.185903739,16.1
1,0,38,29,0.5,0.129776087,12.1
1,0,26,33,0.23,0.148302609,11.3
1,0,35,27,0.5,0.130510087,12.9
0,1,41,25,0.41,0.203687304,9.2
1,0,32,35,0.32,0.134582174,16.8
1,0,29,31,0.5,0.12747,19.5
1,0,26,33,0.68,0.124893826,26.9
1,0,38,35,0.23,0.146112261,12.5
1,0,41,27,0.68,0.126261217,11
1,0,41,25,0.59,0.129862348,9.8
1,0,29,25,0.68,0.128386609,17.1
1,0,32,31,0.59,0.126537739,17.2
1,0,35,35,0.68,0.134363304,16.6
0,1,26,35,0.32,0.183638,24.2
1,0,29,33,0.32,0.133191652,19.1
0,1,32,35,0.41,0.182792261,17.6
1,0,35,31,0.59,0.127418,14.9
0,1,41,33,0.23,0.219021652,10.9
1,0,32,27,0.59,0.12770487,15.3
1,0,41,29,0.68,0.127345304,11.7
1,0,41,31,0.41,0.134482435,11.2
0,1,26,33,0.41,0.177658174,24.1
0,1,29,25,0.41,0.197794174,15.2
1,0,26,27,0.5,0.130930957,20.7
0,1,26,27,0.41,0.189572261,19.9
1,0,29,29,0.5,0.128358174,18.4
0,1,38,27,0.23,0.227930174,10.2
0,1,32,33,0.32,0.19255313,16.2
1,0,41,35,0.5,0.134211739,12.4
0,1,41,29,0.23,0.225916,9.8
0,1,35,35,0.5,0.180892,15.7
0,1,32,33,0.68,0.172681913,18.5
0,1,38,33,0.41,0.189184,13
0,1,29,25,0.23,0.226168609,13.9
1,0,26,35,0.32,0.130770696,24.2
0,1,32,29,0.5,0.181005304,15.6
1,0,41,29,0.23,0.152423043,9.8
0,1,29,33,0.68,0.170063565,22
0,1,32,33,0.23,0.207983913,15.6
1,0,32,27,0.5,0.130452522,14.6
0,1,41,33,0.41,0.191853913,11.7
0,1,35,33,0.59,0.176637826,15.6
1,0,35,27,0.68,0.125604957,13.8
1,0,41,31,0.68,0.129152435,12.2
1,0,35,27,0.23,0.15265713,11.4
0,1,41,31,0.5,0.185816174,11.5
1,0,35,25,0.5,0.133635391,11.9
1,0,29,35,0.32,0.132813217,19.9
0,1,32,29,0.68,0.172232435,16.9
0,1,35,31,0.23,0.215057565,13
0,1,32,35,0.59,0.176022174,18.7
0,1,35,35,0.59,0.178894261,16.2
0,1,32,27,0.41,0.192878435,14.1
1,0,26,35,0.5,0.125833739,26.1
1,0,38,35,0.59,0.133539304,14.3
1,0,35,33,0.5,0.129510957,15
1,0,32,25,0.32,0.145834696,12.5
1,0,38,35,0.41,0.134395913,13.4
0,1,35,27,0.68,0.175007391,13.9
0,1,32,35,0.5,0.17797713,18
1,0,41,33,0.23,0.148871826,10.9
1,0,32,27,0.68,0.125614261,15.8
0,1,41,31,0.59,0.180788174,11.9
0,1,41,27,0.32,0.211440087,9.5
1,0,38,33,0.23,0.146830348,12
1,0,41,33,0.68,0.132244261,12.7
0,1,41,33,0.68,0.179754087,12.7
1,0,29,31,0.23,0.143314783,17.3
0,1,35,31,0.41,0.18828487,14
1,0,26,31,0.32,0.134116783,21.9
1,0,41,25,0.68,0.127040609,10.2
0,1,35,31,0.59,0.176562696,14.9
0,1,41,29,0.5,0.186716348,10.9
1,0,32,31,0.68,0.126156696,17.7
1,0,26,35,0.59,0.126109739,27.1
0,1,26,35,0.68,0.169007913,28.1
0,1,32,33,0.41,0.183626609,16.8
0,1,41,33,0.5,0.185315652,12
1,0,26,31,0.23,0.141549739,21
0,1,29,31,0.5,0.177140957,19.5
1,0,41,33,0.5,0.132079478,11.9
0,1,38,29,0.5,0.184694696,12.1
0,1,26,29,0.23,0.209048522,19.7
0,1,32,33,0.59,0.174194522,17.9
1,0,26,27,0.68,0.126214,22.5
0,1,41,31,0.23,0.222044261,10.3
0,1,35,29,0.59,0.177526261,14.2
1,0,29,27,0.59,0.12797,17.9
0,1,38,31,0.59,0.178699217,13.2
1,0,26,25,0.59,0.148302609,11.3
0,1,32,25,0.59,0.183133043,14.1
1,0,26,35,0.23,0.137136696,23.3
0,1,35,27,0.59,0.179803913,13.3
1,0,32,27,0.41,0.134971739,14.1
1,0,26,27,0.23,0.149582783,18.2
0,1,41,35,0.32,0.201177652,11.7
0,1,35,31,0.32,0.198651304,13.5
0,1,41,29,0.32,0.207363478,10.2
1,0,32,31,0.32,0.136237565,15.4
1,0,26,31,0.59,0.148302609,11.3
0,1,32,31,0.32,0.19587,15.5
0,1,26,33,0.68,0.16703113,27
1,0,38,27,0.32,0.14273913,10.6
1,0,29,35,0.59,0.128406261,22.1
0,1,35,35,0.32,0.194666783,14.7
1,0,38,35,0.32,0.138190957,13
1,0,41,29,0.5,0.130589217,10.9
1,0,26,25,0.68,0.12939,20.7
1,0,26,31,0.68,0.12407887,25.6
1,0,29,25,0.41,0.139408261,15.2
1,0,29,25,0.23,0.155839391,13.9
1,0,38,27,0.23,0.154076,10.2
1,0,35,35,0.59,0.131991913,16.1
0,1,38,33,0.68,0.17753,14.2
1,0,38,35,0.5,0.132777652,13.8
1,0,32,33,0.23,0.142827217,15.6
0,1,32,35,0.32,0.191246435,16.9
1,0,26,33,0.59,0.124621565,25.9
1,0,32,25,0.59,0.130268609,14
1,0,32,31,0.23,0.144820174,14.8
1,0,38,29,0.32,0.140227391,11.3
1,0,29,25,0.5,0.134668957,15.8
0,1,32,31,0.23,0.211584174,14.9
1,0,38,25,0.68,0.126960522,11.4
1,0,38,33,0.41,0.133227217,12.9
0,1,26,25,0.23,0.222558522,16.7
0,1,35,33,0.41,0.186381391,14.7
0,1,38,35,0.68,0.181763478,14.8
0,1,29,29,0.23,0.213067826,16.4
0,1,26,25,0.68,0.177214435,20.7
1,0,38,25,0.5,0.133645217,10.5
0,1,38,29,0.41,0.192752696,11.7
0,1,38,25,0.59,0.184931391,10.9
1,0,32,33,0.32,0.134617739,16.2
1,0,38,25,0.23,0.158601652,9.4
1,0,38,29,0.68,0.126579391,13
0,1,26,29,0.68,0.169240087,24.3
1,0,38,31,0.68,0.128149391,13.7
1,0,26,27,0.41,0.135108435,19.9
0,1,38,25,0.41,0.201859913,10.2
1,0,41,35,0.32,0.139954609,11.7
1,0,41,25,0.32,0.147410696,8.8
1,0,26,27,0.59,0.128350783,21.7
1,0,35,25,0.23,0.157361304,10.5
1,0,32,29,0.23,0.147662609,14
0,1,26,25,0.41,0.196392,18.2
0,1,35,31,0.68,0.17371,15.5
0,1,41,33,0.32,0.201923391,11.3
0,1,29,27,0.32,0.202357478,15.8
1,0,32,35,0.23,0.141715913,16.3
0,1,29,35,0.41,0.17958313,20.7
1,0,38,29,0.41,0.133766174,11.7
1,0,26,25,0.41,0.139963652,18.2
1,0,35,35,0.41,0.132763652,15.3
0,1,26,35,0.5,0.171330174,26.1
0,1,32,25,0.41,0.198902348,13
1,0,29,31,0.32,0.135238435,18.1
1,0,29,33,0.5,0.127023391,20.4
1,0,41,27,0.41,0.136456,9.9
1,0,29,29,0.32,0.13759313,17
0,1,29,25,0.68,0.17749313,17.1
0,1,29,27,0.23,0.219108957,15.2
0,1,29,27,0.41,0.191391565,16.5
0,1,38,33,0.59,0.179060087,13.7
0,1,35,29,0.32,0.201997913,12.7
0,1,35,25,0.41,0.20019713,11.4
1,0,26,29,0.59,0.12597887,23.2
0,1,38,29,0.68,0.175492435,13.1
1,0,38,27,0.68,0.125856261,12.2
0,1,41,29,0.41,0.195039913,10.6
1,0,35,33,0.23,0.144757304,13.6
0,1,38,25,0.68,0.179320696,11.3
1,0,38,31,0.23,0.148375391,11.5
0,1,29,27,0.59,0.177711739,17.9
1,0,35,29,0.32,0.139099043,12.7
0,1,29,29,0.32,0.197152261,17.1
1,0,26,29,0.23,0.14508287,19.7
1,0,38,33,0.68,0.131022261,14.2
0,1,38,27,0.59,0.181251565,11.8
1,0,41,25,0.23,0.160036783,8.5
0,1,26,27,0.59,0.176665913,21.6
1,0,35,31,0.68,0.127124,15.4
1,0,41,29,0.32,0.141482609,10.2
0,1,26,31,0.41,0.180985913,22.9
0,1,32,29,0.41,0.188464261,15.1
1,0,29,27,0.41,0.135018696,16.6
0,1,29,33,0.23,0.204203652,18.3
0,1,38,25,0.5,0.192260435,10.6
1,0,26,35,0.68,0.127688957,28.1
0,1,29,35,0.68,0.172925826,22.9
0,1,35,33,0.5,0.180322174,15.1
1,0,29,27,0.5,0.130650174,17.2
0,1,32,29,0.59,0.175950261,16.3
0,1,26,31,0.32,0.189912435,22
0,1,32,29,0.23,0.216189913,14
1,0,35,27,0.59,0.127697739,13.3
0,1,26,31,0.68,0.16738913,25.7
1,0,35,33,0.68,0.129688783,16.1
0,1,35,31,0.5,0.18132,14.5
0,1,29,29,0.5,0.179430609,18.4
1,0,38,29,0.23,0.150685652,10.9
1,0,32,35,0.41,0.131116696,17.5
1,0,41,35,0.41,0.135995043,12.1
0,1,41,27,0.5,0.189165913,10.3
0,1,26,35,0.41,0.175826087,25.3
1,0,29,27,0.32,0.14104713,15.9
0,1,41,25,0.59,0.186222174,9.9
1,0,38,25,0.59,0.129722174,11
0,1,32,35,0.68,0.176202348,19.2
1,0,32,27,0.32,0.141331391,13.5
0,1,41,35,0.59,0.184032609,12.8
0,1,35,35,0.68,0.179118522,16.7
0,1,38,25,0.23,0.234429391,9.4
1,0,26,27,0.32,0.140719913,19
0,1,29,25,0.59,0.182686174,16.5
1,0,29,33,0.68,0.126737826,21.9
0,1,38,33,0.5,0.18288087,13.4
1,0,32,33,0.41,0.130519391,16.8
0,1,38,29,0.59,0.17931913,12.6
1,0,29,27,0.68,0.125856,18.5
0,1,32,27,0.5,0.184379478,14.7
0,1,38,35,0.41,0.188921043,13.5
0,1,38,35,0.23,0.213298696,12.6
1,0,38,33,0.59,0.130073043,13.8
0,1,32,27,0.23,0.221984522,13
1,0,32,33,0.5,0.128264783,17.4
0,1,35,25,0.68,0.178376522,12.8
1,0,32,33,0.68,0.128285478,18.5
0,1,29,25,0.5,0.189336609,15.8
1,0,26,33,0.41,0.127836,24.1
0,1,32,27,0.59,0.178647217,15.2
0,1,35,29,0.68,0.173788,14.7
1,0,26,29,0.68,0.124661565,24.3